1574823183.3172789,[[0.8931783]]
1574823185.3186276,[[0.77866846]]
1574823187.3679602,[[0.839738]]
1574823189.3243237,[[0.8681864]]
1574823191.3716574,[[0.90085524]]
1574823193.472973,[[0.78846526]]
1574823195.4633253,[[0.89190316]]
1574823197.5156572,[[0.8743795]]
1574823199.5859833,[[0.9696833]]
1574823201.53135,[[0.84889024]]
1574823203.6246684,[[0.02913103]]
1574823205.7179873,[[0.04469457]]
1574823207.6643534,[[0.00947073]]
1574823209.6717002,[[0.00258767]]
1574823211.6720495,[[0.01122697]]
1574823213.8763316,[[0.1141837]]
1574823215.8206987,[[0.07352362]]
1574823217.8670328,[[0.40028578]]
1574823219.865382,[[0.8417978]]
1574823221.9676976,[[0.37188017]]
1574823223.9740446,[[0.9045921]]
1574823225.9763927,[[0.9558448]]
1574823228.0227268,[[0.8864358]]
1574823230.0110798,[[0.94871414]]
1574823232.0664103,[[0.9531791]]
1574823234.1697257,[[0.97569454]]
1574823236.1650763,[[0.9639123]]
1574823238.2274048,[[0.9278084]]
1574823240.2127585,[[0.8936608]]
1574823242.2650905,[[0.95536345]]
1574823244.3194222,[[0.76990396]]
1574823246.3167715,[[0.7954605]]
1574823248.372103,[[0.09731171]]
1574823250.3764515,[[0.16730168]]
1574823252.4127877,[[0.66725516]]
1574823254.5141034,[[0.11858672]]
1574823256.616419,[[0.85970634]]
1574823258.5707824,[[0.7132851]]
1574823260.5691323,[[0.7575534]]
1574823262.5884755,[[0.9283367]]
1574823264.664799,[[0.67758536]]
1574823266.714132,[[0.77155596]]
1574823268.664497,[[0.615968]]
1574823270.8197954,[[0.9015123]]
1574823272.7181776,[[0.94757354]]
1574823274.866478,[[0.9448976]]
1574823276.866827,[[0.92286694]]
1574823278.9181592,[[0.9213673]]
1574823280.916509,[[0.7153487]]
1574823282.9688406,[[0.95328224]]
1574823285.066158,[[0.85138977]]
1574823287.0675063,[[0.58066845]]
1574823289.0668561,[[0.9661415]]
1574823291.1641734,[[0.90350544]]
1574823293.118537,[[0.13090698]]
1574823295.2198532,[[0.9149187]]
1574823297.266187,[[0.38091934]]
1574823299.2115533,[[0.5905311]]
1574823301.3138695,[[0.87425095]]
1574823303.2672336,[[0.8596416]]
1574823305.4215322,[[0.5983791]]
1574823307.372897,[[0.94778883]]
1574823309.416232,[[0.91482425]]
1574823311.4695635,[[0.91403466]]
1574823313.4679127,[[0.39533213]]
1574823315.5312412,[[0.77057976]]
1574823318.5132706,[[0.7473064]]
1574823320.6265829,[[0.8615107]]
1574823322.6719172,[[0.33521718]]
1574823324.6672676,[[0.85754466]]
1574823326.7146008,[[0.9148859]]
1574823328.7129502,[[0.91346407]]
1574823330.8192644,[[0.9502886]]
1574823332.8695972,[[0.72894484]]
1574823334.8729453,[[0.94198805]]
1574823336.860298,[[0.92697364]]
1574823338.9146295,[[0.42721978]]
1574823341.013946,[[0.935376]]
1574823343.0692778,[[0.92111176]]
1574823345.0686266,[[0.90741265]]
1574823347.0719745,[[0.9223726]]
1574823349.066325,[[0.961985]]
1574823351.2146258,[[0.9590851]]
1574823353.1629918,[[0.8504971]]
1574823355.2153234,[[0.9587967]]
1574823357.271655,[[0.87271976]]
1574823359.2280173,[[0.8603395]]
1574823361.3633227,[[0.9638821]]
1574823363.3656704,[[0.9730824]]
1574823365.366019,[[0.8998594]]
1574823367.3673675,[[0.95046526]]
1574823369.4226987,[[0.48367593]]
1574823371.5130184,[[0.92630994]]
1574823373.5653503,[[0.96455127]]
1574823375.5646994,[[0.75124186]]
1574823377.5710464,[[0.9445519]]
1574823379.5693958,[[0.9439124]]
1574823381.658716,[[0.92159384]]
1574823383.7640305,[[0.9451507]]
1574823385.7153952,[[0.8628404]]
1574823387.7137449,[[0.9330213]]
1574823389.7670765,[[0.96191525]]
1574823391.8683925,[[0.9165128]]
1574823393.859744,[[0.93909544]]
1574823395.9140756,[[0.93815154]]
1574823397.9144244,[[0.919291]]
1574823399.9147735,[[0.31428242]]
1574823402.0690718,[[0.5165614]]
1574823404.025435,[[0.89688]]
1574823406.1127555,[[0.7566091]]
1574823408.1121047,[[0.76080924]]
1574823410.0664687,[[0.37755802]]
1574823412.2657526,[[0.1500019]]
1574823414.2251153,[[0.4951069]]
1574823416.2124681,[[0.16697684]]
1574823418.292791,[[0.5961817]]
1574823420.3151326,[[0.5371544]]
1574823422.3664649,[[0.53984874]]
1574823424.414798,[[0.53658634]]
1574823426.4171462,[[0.41306734]]
1574823428.4094975,[[0.3694588]]
1574823430.4168446,[[0.19674724]]
1574823432.5671442,[[0.74909306]]
1574823434.6184769,[[0.31806374]]
1574823436.5688415,[[0.31379345]]
1574823438.5701902,[[0.36990377]]
1574823440.6165242,[[0.44553873]]
1574823442.7108421,[[0.7649179]]
1574823444.8151572,[[0.70519733]]
1574823447.8621655,[[0.5918985]]
1574823449.811531,[[0.9175815]]
1574823451.8698611,[[0.54325545]]
1574823453.86921,[[0.28020763]]
1574823455.8675597,[[0.8029681]]
1574823458.1348214,[[0.857779]]
1574823460.068192,[[0.6327657]]
1574823462.016558,[[0.6033298]]
1574823464.0159073,[[0.57444304]]
1574823466.019255,[[0.3717623]]
1574823468.209542,[[0.87895364]]
1574823470.1589074,[[0.7369623]]
1574823472.1612556,[[0.82664114]]
1574823474.2135878,[[0.72891235]]
1574823476.2689185,[[0.84298265]]
1574823478.3082547,[[0.8285757]]
1574823480.3635862,[[0.75623393]]
1574823482.3619351,[[0.82491803]]
1574823484.4102683,[[0.8440007]]
1574823486.365632,[[0.6546537]]
1574823488.5039358,[[0.7727914]]
1574823490.6112502,[[0.84912425]]
1574823492.51563,[[0.6898966]]
1574823494.5659628,[[0.20623147]]
1574823496.6192944,[[0.22401707]]
1574823498.6646285,[[0.8264782]]
1574823500.7069643,[[0.35325032]]
1574823502.7602952,[[0.6569737]]
1574823504.7076616,[[0.31984317]]
1574823506.7100096,[[0.36009732]]
1574823508.8623092,[[0.2119055]]
1574823510.8666565,[[0.9127631]]
1574823512.8570087,[[0.81548303]]
1574823514.861356,[[0.66490906]]
1574823516.90769,[[0.04864665]]
1574823519.0689867,[[0.8441234]]
1574823521.0653365,[[0.79039043]]
1574823523.0167015,[[0.4849041]]
1574823525.0570374,[[0.19964884]]
1574823527.0573864,[[0.7882932]]
1574823529.2136843,[[0.57031536]]
1574823531.2110345,[[0.76788026]]
1574823533.2123828,[[0.77277637]]
1574823535.2147336,[[0.64274466]]
1574823537.2580664,[[0.9315589]]
1574823539.3613815,[[0.81182265]]
1574823541.3607302,[[0.68851113]]
1574823543.4120626,[[0.7795571]]
1574823545.4144106,[[0.8786884]]
1574823547.457746,[[0.8957249]]
1574823549.6090453,[[0.7743197]]
1574823551.5594103,[[0.79104555]]
1574823553.5637581,[[0.8033261]]
1574823555.5651064,[[0.8117092]]
1574823557.6544268,[[0.60111415]]
1574823559.7587411,[[0.6112181]]
1574823561.7600904,[[0.6256207]]
1574823563.7114546,[[0.6305013]]
1574823565.7607877,[[0.41506007]]
1574823567.8131194,[[0.573876]]
1574823569.9604208,[[0.45372316]]
1574823571.9567711,[[0.6959416]]
1574823573.959119,[[0.53870577]]
1574823575.961467,[[0.6044647]]
1574823577.9618158,[[0.34175998]]
1574823580.0161471,[[0.6466601]]
1574823582.1074665,[[0.74846256]]
1574823584.06283,[[0.6406259]]
1574823586.1111639,[[0.3439102]]
1574823588.2134795,[[0.11004451]]
1574823590.2638116,[[0.6923939]]
1574823592.2541637,[[0.43712404]]
1574823595.3111684,[[0.49900848]]
1574823597.303521,[[0.57823014]]
1574823599.3578515,[[0.38646466]]
1574823601.3591998,[[0.67218]]
1574823603.4575171,[[0.8594952]]
1574823605.561832,[[0.8500085]]
1574823607.4722102,[[0.77450603]]
1574823609.6055155,[[0.5056901]]
1574823611.506897,[[0.27126122]]
1574823613.611212,[[0.5210333]]
1574823615.6625438,[[0.7566476]]
1574823617.6648922,[[0.81777483]]
1574823619.705228,[[0.3353306]]
1574823621.7585595,[[0.81310403]]
1574823623.7039266,[[0.6059534]]
1574823625.8072414,[[0.7973067]]
1574823627.9645398,[[0.87895817]]
1574823629.86792,[[0.9009728]]
1574823631.958242,[[0.7258104]]
1574823633.9076047,[[0.76153976]]
1574823635.9619365,[[0.0684287]]
1574823638.0102696,[[0.01405295]]
1574823640.0586026,[[0.00573171]]
1574823642.0679483,[[0.00518108]]
1574823644.102286,[[0.04935048]]
1574823646.1566212,[[0.03950483]]
1574823648.1589658,[[0.02122435]]
1574823650.26528,[[0.06958051]]
1574823652.3116143,[[0.07478273]]
1574823654.218993,[[0.09288259]]
1574823656.305314,[[0.09044924]]
1574823658.4096289,[[0.08847126]]
1574823660.3619936,[[0.35986546]]
1574823662.4623098,[[0.23623286]]
1574823664.4606593,[[0.220292]]
1574823666.5039942,[[0.173451]]
1574823668.5573258,[[0.5902007]]
1574823670.5556757,[[0.03807304]]
1574823672.6120062,[[0.22241972]]
1574823674.5613716,[[0.33160177]]
1574823676.7056732,[[0.08990633]]
1574823678.7060223,[[0.2420209]]
1574823680.7123694,[[0.26563084]]
1574823682.7107186,[[0.08668024]]
1574823684.863018,[[0.34033027]]
1574823686.9043536,[[0.03590471]]
1574823688.8497205,[[0.18290754]]
1574823690.9570343,[[0.28467917]]
1574823692.9593825,[[0.5269611]]
1574823694.9097476,[[0.11771309]]
1574823697.0090644,[[0.36593726]]
1574823699.0653946,[[0.46860012]]
1574823701.0577464,[[0.5151017]]
1574823703.157063,[[0.15909457]]
1574823705.1064281,[[0.3933173]]
1574823707.2617266,[[0.62576485]]
1574823709.2620757,[[0.6456831]]
1574823711.2124407,[[0.6713524]]
1574823713.2577753,[[0.09484478]]
1574823715.353093,[[0.20337527]]
1574823717.3564408,[[0.33552188]]
1574823719.4087727,[[0.20931518]]
1574823721.4091215,[[0.0357677]]
1574823723.4064717,[[0.31458125]]
1574823725.4008226,[[0.73836815]]
1574823727.5591197,[[0.39994144]]
1574823729.5584688,[[0.0835038]]
1574823731.5668154,[[0.6259471]]
1574823733.6121495,[[0.87759906]]
1574823735.6035013,[[0.19596119]]
1574823737.8077836,[[0.7657389]]
1574823739.757149,[[0.12755299]]
1574823742.8061566,[[0.36295852]]
1574823744.8534904,[[0.05680811]]
1574823746.8598373,[[0.6574009]]
1574823748.8581865,[[0.16512519]]
1574823750.8605347,[[0.33037776]]
1574823753.0018377,[[0.4424545]]
1574823755.0581686,[[0.44717306]]
1574823757.0085335,[[0.34876943]]
1574823759.0578663,[[0.08720051]]
1574823761.010231,[[0.01772627]]
1574823763.1535332,[[0.03610523]]
1574823765.255849,[[0.06978711]]
1574823767.1602292,[[0.13659513]]
1574823769.3115287,[[0.03981626]]
1574823771.2638938,[[0.3119978]]
1574823773.304229,[[0.08188203]]
1574823775.4035456,[[0.38686407]]
1574823777.352911,[[0.57619894]]
1574823779.3632567,[[0.47289667]]
1574823781.4675717,[[0.403635]]
1574823783.552893,[[0.8122604]]
1574823785.6032257,[[0.409336]]
1574823787.5505915,[[0.40044942]]
1574823789.5539393,[[0.72540563]]
1574823791.6062715,[[0.5936217]]
1574823793.6556048,[[0.7217411]]
1574823795.7499223,[[0.11876776]]
1574823797.7082849,[[0.08926787]]
1574823799.754619,[[0.6748496]]
1574823801.7599661,[[0.12126483]]
1574823803.9602504,[[0.04546119]]
1574823805.9536014,[[0.31097186]]
1574823807.8989677,[[0.44268158]]
1574823809.902316,[[0.23310713]]
1574823811.8996656,[[0.21897067]]
1574823814.1059475,[[0.5524469]]
1574823816.1062963,[[0.6374573]]
1574823818.0596602,[[0.37772775]]
1574823820.1019955,[[0.27187195]]
1574823822.0503614,[[0.19056144]]
1574823824.2576435,[[0.5985301]]
1574823826.210007,[[0.02852361]]
1574823828.258341,[[0.8276292]]
1574823830.2077062,[[0.7674028]]
1574823832.300025,[[0.6903338]]
1574823834.3543563,[[0.322797]]
1574823836.407688,[[0.4974524]]
1574823838.4150348,[[0.5401486]]
1574823840.5053544,[[0.44751588]]
1574823842.4137325,[[0.0375003]]
1574823844.60402,[[0.16015351]]
1574823846.6083672,[[0.41285592]]
1574823848.613715,[[0.704337]]
1574823850.6030672,[[0.09256163]]
1574823852.610414,[[0.12425682]]
1574823854.7077312,[[0.09000694]]
1574823856.704081,[[0.13153732]]
1574823858.707429,[[0.5692017]]
1574823860.8167424,[[0.28565484]]
1574823862.808094,[[0.01372743]]
1574823864.9533956,[[0.05700801]]
1574823866.926753,[[0.01303538]]
1574823868.9021106,[[0.09538204]]
1574823872.0001018,[[0.09435349]]
1574823874.1034174,[[0.02474468]]
1574823876.0567818,[[0.04654355]]
1574823878.0541313,[[0.14048843]]
1574823880.156447,[[0.41327304]]
1574823882.2517648,[[0.84229046]]
1574823884.2521133,[[0.02197506]]
1574823886.1534948,[[0.04822417]]
1574823888.207826,[[0.02031064]]
1574823890.3081427,[[0.01524591]]
1574823892.3114903,[[0.06077314]]
1574823894.4467955,[[0.0155784]]
1574823896.4001598,[[0.01288427]]
1574823898.3995085,[[0.01420052]]
1574823900.5528073,[[0.05232688]]
1574823902.594143,[[0.12369969]]
1574823904.60049,[[0.09321371]]
1574823906.5518548,[[0.11340828]]
1574823908.6041865,[[0.10848599]]
1574823910.7065027,[[0.04478641]]
1574823912.7578347,[[0.05103188]]
1574823914.7471871,[[0.04862831]]
1574823916.6995516,[[0.08250827]]
1574823918.7528834,[[0.02979957]]
1574823920.8531997,[[0.03332698]]
1574823922.9045317,[[0.07537825]]
1574823924.9088793,[[0.43447182]]
1574823926.8992329,[[0.23003663]]
1574823928.9565618,[[0.19877976]]
1574823931.0578778,[[0.24854292]]
1574823933.051229,[[0.29802647]]
1574823935.1565437,[[0.8642903]]
1574823937.108908,[[0.89928097]]
1574823939.0542748,[[0.06082095]]
1574823941.1975775,[[0.04558541]]
1574823943.2009249,[[0.01792293]]
1574823945.257256,[[0.04647696]]
1574823947.2076206,[[0.13723144]]
1574823949.2649508,[[0.6186096]]
1574823951.3992562,[[0.04189925]]
1574823953.399605,[[0.04387166]]
1574823955.4149494,[[0.13883328]]
1574823957.4073007,[[0.02159832]]
1574823959.455634,[[0.05045737]]
1574823961.5999358,[[0.02936877]]
1574823963.4983175,[[0.03139244]]
1574823965.5986342,[[0.04977459]]
1574823967.5529983,[[0.38276377]]
1574823969.6063304,[[0.16900557]]
1574823971.8006158,[[0.02319195]]
1574823973.7989645,[[0.08082603]]
1574823975.752329,[[0.94683695]]
1574823977.7516782,[[0.9853161]]
1574823979.8489954,[[0.32777876]]
1574823981.906326,[[0.7659057]]
1574823983.948661,[[0.34610265]]
1574823985.94901,[[0.8511928]]
1574823987.9003744,[[0.4918428]]
1574823989.950707,[[0.29488504]]
1574823992.0560222,[[0.00857644]]
1574823994.0973573,[[0.01516216]]
1574823996.095707,[[0.00649349]]
1574823998.095056,[[0.08013517]]
1574824000.1054015,[[0.08862694]]
1574824002.251703,[[0.01936299]]
1574824004.2580502,[[0.22078194]]
1574824006.2534003,[[0.02410529]]
1574824008.2967353,[[0.07871401]]
1574824010.3020825,[[0.7455868]]
1574824012.359413,[[0.12751433]]
1574824014.4057467,[[0.16948502]]
1574824016.4560792,[[0.07847761]]
1574824019.553071,[[0.01271377]]
1574824021.5004375,[[0.9102244]]
1574824023.5477712,[[0.70242333]]
1574824025.5541177,[[0.82238746]]
1574824027.7054174,[[0.98366255]]
1574824029.7567499,[[0.95895517]]
1574824031.7081144,[[0.9678147]]
1574824033.7514493,[[0.9619466]]
1574824035.8467672,[[0.98915637]]
1574824037.8531146,[[0.9875189]]
1574824039.8534627,[[0.9783692]]
1574824041.954779,[[0.972741]]
1574824043.902145,[[0.9683801]]
1574824045.94548,[[0.9754136]]
1574824047.997812,[[0.2019837]]
1574824050.0511436,[[0.55911744]]
1574824052.000509,[[0.3841379]]
1574824054.1008255,[[0.8505932]]
1574824056.0561893,[[0.9576207]]
1574824058.1485074,[[0.9229686]]
1574824060.2448254,[[0.81867945]]
1574824062.1971896,[[0.42332226]]
1574824064.2995055,[[0.8587978]]
1574824066.2558687,[[0.24972594]]
1574824068.350187,[[0.9123766]]
1574824070.3995197,[[0.95214427]]
1574824072.4498525,[[0.772757]]
1574824074.4012172,[[0.8215517]]
1574824076.3995667,[[0.9371035]]
1574824078.5958514,[[0.9718714]]
1574824080.595201,[[0.13114934]]
1574824082.542567,[[0.9565605]]
1574824084.5439155,[[0.9465879]]
1574824086.5982468,[[0.96167225]]
1574824088.657576,[[0.89986366]]
1574824090.7438974,[[0.9134599]]
1574824092.797229,[[0.83827263]]
1574824094.753592,[[0.91861033]]
1574824096.7959275,[[0.7390559]]
1574824098.84726,[[0.84690875]]
1574824100.9525743,[[0.87578535]]
1574824102.9439266,[[0.85776126]]
1574824104.8982902,[[0.88442916]]
1574824107.0455914,[[0.96064097]]
1574824109.153905,[[0.97875744]]
1574824111.053287,[[0.97533786]]
1574824113.1466055,[[0.3712595]]
1574824115.1979375,[[0.86373097]]
1574824117.0963192,[[0.9398856]]
1574824119.2496178,[[0.7810371]]
1574824121.263963,[[0.46906802]]
1574824123.2553144,[[0.9525533]]
1574824125.2556634,[[0.97577274]]
1574824127.3479822,[[0.97019917]]
1574824129.3463318,[[0.9373865]]
1574824131.4486473,[[0.93046623]]
1574824133.49898,[[0.9346064]]
1574824135.5013282,[[0.9700549]]
1574824137.4936795,[[0.97335994]]
1574824139.5460117,[[0.96336603]]
1574824141.5983436,[[0.97210354]]
1574824143.6986597,[[0.91886634]]
1574824145.612037,[[0.9261801]]
1574824147.602389,[[0.24149612]]
1574824149.7386937,[[0.9656077]]
1574824151.8440082,[[0.9036589]]
1574824153.7973723,[[0.575402]]
1574824155.7977214,[[0.71683854]]
1574824157.9000373,[[0.95489705]]
1574824159.893388,[[0.9134958]]
1574824162.8324313,[[0.93470925]]
1574824163.9530666,[[0.8233219]]
1574824166.9930775,[[0.9340461]]
1574824169.0983922,[[0.8414355]]
1574824171.0947418,[[0.9601729]]
1574824173.1160839,[[0.7443974]]
1574824175.1994061,[[0.92660654]]
1574824177.2907252,[[0.6628667]]
1574824179.24109,[[0.81830204]]
1574824181.243439,[[0.5870813]]
1574824183.244787,[[0.9702416]]
1574824185.3551,[[0.77336884]]
1574824187.35345,[[0.7288049]]
1574824189.3907864,[[0.91716355]]
1574824191.3941343,[[0.8662075]]
1574824193.4444673,[[0.9645821]]
1574824195.5487819,[[0.87024295]]
1574824197.6001139,[[0.96526414]]
1574824199.590466,[[0.92426]]
1574824201.5938141,[[0.90507394]]
1574824203.6471455,[[0.97122765]]
1574824205.744463,[[0.91525275]]
1574824207.6958277,[[0.9607343]]
1574824209.793145,[[0.8087279]]
1574824211.737512,[[0.9632261]]
1574824213.8448262,[[0.98520106]]
1574824215.89116,[[0.9498586]]
1574824217.9484909,[[0.98176163]]
1574824219.9468398,[[0.8713704]]
1574824221.9391913,[[0.9602415]]
1574824223.9405398,[[0.8753348]]
1574824226.0908399,[[0.86833334]]
1574824228.0482025,[[0.95477706]]
1574824230.1495185,[[0.90155137]]
1574824232.101883,[[0.9814981]]
1574824234.0882368,[[0.9486832]]
1574824236.3844895,[[0.83865476]]
1574824238.2458832,[[0.17818375]]
1574824240.2522304,[[0.9399731]]
1574824242.3505473,[[0.77245075]]
1574824244.3029115,[[0.80259955]]
1574824246.4392161,[[0.7936017]]
1574824248.3915806,[[0.68058294]]
1574824250.3929293,[[0.9103437]]
1574824252.4942453,[[0.73330814]]
1574824254.4496086,[[0.9449574]]
1574824256.5389287,[[0.904295]]
1574824258.644243,[[0.9017229]]
1574824260.644592,[[0.9730253]]
1574824262.5969567,[[0.82960534]]
1574824264.6442902,[[0.8285933]]
1574824266.742607,[[0.91506535]]
1574824268.788941,[[0.71340054]]
1574824270.8392735,[[0.88618916]]
1574824272.7906384,[[0.3796788]]
1574824274.8949535,[[0.91669077]]
1574824276.9502842,[[0.96184874]]
1574824278.8886533,[[0.9505001]]
1574824280.944984,[[0.9815011]]
1574824282.9913177,[[0.9758537]]
1574824284.990667,[[0.98900783]]
1574824287.1979482,[[0.9780346]]
1574824289.1393166,[[0.96358734]]
1574824291.0876825,[[0.98137444]]
1574824293.1420138,[[0.9875661]]
1574824296.189022,[[0.98473394]]
1574824298.1913705,[[0.97305185]]
1574824300.2407026,[[0.9652233]]
1574824302.3440182,[[0.9851032]]
1574824304.347366,[[0.9719495]]
1574824306.4026968,[[0.10750858]]
1574824308.4380348,[[0.2220389]]
1574824310.391399,[[0.5861137]]
1574824312.5027113,[[0.36958927]]
1574824314.5430472,[[0.4010765]]
1574824316.550394,[[0.5022783]]
1574824318.5907297,[[0.47375995]]
1574824320.639063,[[0.74744487]]
1574824322.6913948,[[0.5573783]]
1574824324.6937428,[[0.23327614]]
1574824326.771067,[[0.22053145]]
1574824328.799407,[[0.16513419]]
1574824330.7897587,[[0.2792536]]
1574824332.8440902,[[0.07239709]]
1574824334.850437,[[0.05464565]]
1574824336.8947718,[[0.5136377]]
1574824338.9431045,[[0.05505383]]
1574824340.8994677,[[0.12393765]]
1574824343.0887551,[[0.24616462]]
1574824345.093103,[[0.60010666]]
1574824347.1424363,[[0.311095]]
1574824349.0888023,[[0.09051299]]
1574824351.0931497,[[0.7110708]]
1574824353.187468,[[0.13360459]]
1574824355.2907832,[[0.37043262]]
1574824357.2911322,[[0.07772159]]
1574824359.3444636,[[0.42647153]]
1574824361.2938294,[[0.09018686]]
1574824363.3911464,[[0.35963446]]
1574824365.3874967,[[0.7066057]]
1574824367.4398286,[[0.5783415]]
1574824369.4401774,[[0.5495382]]
1574824371.4915094,[[0.25119537]]
1574824373.5978243,[[0.28236622]]
1574824375.6391592,[[0.21643642]]
1574824377.5885248,[[0.02928338]]
1574824379.6948397,[[0.24337797]]
1574824381.7101834,[[0.37703678]]
1574824383.7445211,[[0.27946326]]
1574824385.7838573,[[0.11408307]]
1574824387.7862055,[[0.2750635]]
1574824389.8405368,[[0.8837901]]
1574824391.7459164,[[0.38739258]]
1574824393.9462006,[[0.50679386]]
1574824395.9485486,[[0.5815736]]
1574824397.8989136,[[0.40480134]]
1574824399.8902657,[[0.26241064]]
1574824401.9385989,[[0.681073]]
1574824404.093897,[[0.96149826]]
1574824406.0962453,[[0.24979283]]
1574824408.1475775,[[0.03911774]]
1574824410.1849144,[[0.5635476]]
1574824412.1452768,[[0.11198988]]
1574824414.2405941,[[0.32320222]]
1574824416.3419106,[[0.27180195]]
1574824418.2922752,[[0.01845513]]
1574824420.293624,[[0.6784989]]
1574824422.286975,[[0.06335668]]
1574824424.4382749,[[0.27470598]]
1574824426.440623,[[0.12692945]]
1574824428.4969535,[[0.34121165]]
1574824430.5422878,[[0.10501397]]
1574824432.485655,[[0.45063707]]
1574824434.5879707,[[0.43616223]]
1574824436.682289,[[0.6522307]]
1574824438.6536474,[[0.4462207]]
1574824440.7429674,[[0.32175708]]
1574824443.7899754,[[0.3247677]]
1574824445.7373414,[[0.0421632]]
1574824447.793672,[[0.33066383]]
1574824449.8320086,[[0.6801321]]
1574824451.9373233,[[0.703023]]
1574824453.899685,[[0.27801675]]
1574824455.8950355,[[0.6133645]]
1574824457.9953523,[[0.65205574]]
1574824460.036687,[[0.4599414]]
1574824462.0900187,[[0.6822599]]
1574824464.0863688,[[0.55113184]]
1574824466.0917158,[[0.7146851]]
1574824468.1460469,[[0.21515372]]
1574824470.2473629,[[0.13447781]]
1574824472.2866995,[[0.3767123]]
1574824474.235065,[[0.6750764]]
1574824476.2404125,[[0.1594525]]
1574824478.2877462,[[0.14172572]]
1574824480.4440444,[[0.16977909]]
1574824482.3464246,[[0.10772986]]
1574824484.486728,[[0.13460946]]
1574824486.436093,[[0.11900388]]
1574824488.492424,[[0.06530262]]
1574824490.5907414,[[0.23645668]]
1574824492.593089,[[0.22327213]]
1574824494.58644,[[0.06859805]]
1574824496.684757,[[0.03651462]]
1574824498.6361222,[[0.23295254]]
1574824500.7394373,[[0.19194606]]
1574824502.7507827,[[0.05324188]]
1574824504.7951174,[[0.15871447]]
1574824506.7824705,[[0.16037795]]
1574824508.7888174,[[0.6070143]]
1574824510.8861346,[[0.50570834]]
1574824512.940466,[[0.46366385]]
1574824514.9907982,[[0.55888397]]
1574824516.9831498,[[0.38245472]]
1574824518.9315162,[[0.512901]]
1574824521.1367981,[[0.5349639]]
1574824523.1371467,[[0.6119502]]
1574824525.139495,[[0.54681474]]
1574824527.1408436,[[0.5779559]]
1574824529.1321952,[[0.90043324]]
1574824531.2385097,[[0.82469696]]
1574824533.2858431,[[0.8928968]]
1574824535.3411741,[[0.92203313]]
1574824537.387508,[[0.44877815]]
1574824539.2908885,[[0.78869975]]
1574824541.4821749,[[0.33343744]]
1574824543.3865554,[[0.17652236]]
