1574980300.1543891,[[0.9104527]]
1574980302.0687687,[[0.7389309]]
1574980304.6134472,[[0.7273927]]
1574980306.6258004,[[0.27839115]]
1574980308.487204,[[0.5511085]]
1574980311.026381,[[0.9598286]]
1574980312.9427598,[[0.34810907]]
1574980314.8561394,[[0.71433085]]
1574980317.4003148,[[0.07588106]]
1574980319.3166935,[[0.05747163]]
1574980321.2625682,[[0.51279366]]
1574980323.803751,[[0.03680259]]
1574980325.7196329,[[0.09857661]]
1574980327.6095247,[[0.035298]]
1574980330.212688,[[0.01035678]]
1574980332.0705898,[[0.01110699]]
1574980333.9864717,[[0.03318934]]
1574980336.5946326,[[0.69229174]]
1574980338.6074834,[[0.88104665]]
1574980340.4908793,[[0.94425124]]
1574980342.9655802,[[0.7263336]]
1574980344.9794304,[[0.8688605]]
1574980346.864825,[[0.93447864]]
1574980349.3755138,[[0.8711096]]
1574980351.3598773,[[0.8682645]]
1574980353.2702582,[[0.9061309]]
1574980355.7464628,[[0.8957645]]
1574980357.7223253,[[0.9093503]]
1574980360.2325182,[[0.94589484]]
1574980362.2133791,[[0.42173994]]
1574980364.1277647,[[0.03415473]]
1574980366.7124298,[[0.03343609]]
1574980368.5733294,[[0.01973976]]
1574980370.515203,[[0.03117153]]
1574980373.1543531,[[0.04275436]]
1574980375.0027606,[[0.02396215]]
1574980376.9516318,[[0.01961474]]
1574980379.5273,[[0.01860114]]
1574980381.3937051,[[0.0302988]]
1574980383.400557,[[0.0107506]]
1574980385.945235,[[0.0432051]]
1574980388.301477,[[0.0193625]]
1574980389.705525,[[0.03141248]]
1574980392.3136854,[[0.08607525]]
1574980394.1975796,[[0.01782127]]
1574980396.0834708,[[0.04008237]]
1574980398.6251497,[[0.02271854]]
1574980400.6080115,[[0.02243843]]
1574980402.4944,[[0.04911344]]
1574980405.0660696,[[0.02697181]]
1574980406.9854534,[[0.04410461]]
1574980408.874345,[[0.899955]]
1574980411.5104904,[[0.9621314]]
1574980413.426372,[[0.9279139]]
1574980415.2457824,[[0.9625713]]
1574980417.8819277,[[0.96905553]]
1574980419.8302963,[[0.9117944]]
1574980421.7801688,[[0.9633481]]
1574980424.3263505,[[0.9672953]]
1574980426.1412654,[[0.9664119]]
1574980428.1576197,[[0.9726981]]
1574980430.674307,[[0.97396165]]
1574980432.6191795,[[0.9702046]]
1574980434.60104,[[0.97576505]]
1574980437.041255,[[0.76548666]]
1574980438.9901266,[[0.8547924]]
1574980440.9405005,[[0.841627]]
1574980443.3892095,[[0.77573633]]
1574980445.4210541,[[0.76723033]]
1574980447.3234437,[[0.32630742]]
1574980449.8651226,[[0.66677976]]
1574980451.7800055,[[0.8177894]]
1574980453.6993895,[[0.7650311]]
1574980456.321042,[[0.6799772]]
1574980458.1994421,[[0.7126347]]
1574980460.1778004,[[0.79939586]]
1574980462.7199838,[[0.8377639]]
1574980464.5748858,[[0.88068247]]
1574980466.4612813,[[0.20947258]]
1574980469.0439467,[[0.05643702]]
1574980471.0198102,[[0.07431363]]
1574980472.9371948,[[0.05816536]]
1574980475.4488838,[[0.09464104]]
1574980477.3972585,[[0.13824494]]
1574980479.944936,[[0.06325533]]
1574980481.825829,[[0.07665366]]
1574980483.742216,[[0.04842162]]
1574980486.3228827,[[0.16366558]]
1574980488.2057762,[[0.05789164]]
1574980490.1531518,[[0.07085686]]
1574980492.828787,[[0.20638524]]
1574980712.446666,[[0.8037642]]
1574980712.5286396,[[0.4422316]]
1574980714.8998709,[[0.85943085]]
1574980716.87723,[[0.13071041]]
1574980718.7236314,[[0.8177503]]
1574980721.3077939,[[0.1256018]]
1574980723.2251723,[[0.86390597]]
1574980725.2215254,[[0.1502557]]
1574980727.6197555,[[0.35432377]]
1574980729.6286688,[[0.38757515]]
1574980731.5600595,[[0.11283059]]
1574980734.0797813,[[0.43575984]]
1574980735.960694,[[0.3676063]]
1574980737.9510493,[[0.33151916]]
1574980740.5262141,[[0.6287266]]
1574980742.4715836,[[0.55200297]]
1574980744.2989912,[[0.23382376]]
1574980746.8761556,[[0.20960687]]
1574980748.8285286,[[0.7350442]]
1574980750.7704031,[[0.87801987]]
1574980753.2835941,[[0.0765135]]
1574980755.2034752,[[0.39876556]]
1574980757.1468449,[[0.80317205]]
1574980759.7210104,[[0.26559597]]
1574980761.6373894,[[0.2854373]]
1574980763.4917884,[[0.84447527]]
1574980766.0989432,[[0.8172099]]
1574980767.9933288,[[0.7901048]]
1574980769.9366987,[[0.03597318]]
1574980772.4798748,[[0.5217197]]
1574980774.332274,[[0.13523087]]
1574980776.2796426,[[0.1939692]]
1574980778.825817,[[0.32436457]]
1574980780.7481937,[[0.2757227]]
1574980782.6925638,[[0.07531542]]
1574980785.3457036,[[0.06743287]]
1574980787.2600837,[[0.3589068]]
1574980789.1729803,[[0.2683413]]
1574980791.6432123,[[0.18107186]]
1574980793.6595836,[[0.13195285]]
1574980795.584975,[[0.30282736]]
1574980798.1541421,[[0.25365284]]
1574980800.0665221,[[0.26751697]]
1574980801.9509113,[[0.44947925]]
1574980804.4351063,[[0.28622314]]
