type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,-14,90,0.0002728027839704309,0.07927926741282118
M,8,104,1.902700453986335e-05,0.08022301636439176
M,-2,82,3.918880517129473e-05,0.04134285888924334
M,-18,94,8.271586154414479e-05,0.03716734071479282
M,-60,68,0.00041793595443820927,0.0349213388085734
M,-6,38,5.627429229345183e-05,0.027109350626787997
M,-10,71,2.7530621430109186e-05,0.030971751713381932
M,-12,79,0.0005401910005818251,0.03405913240677533
M,28,0,-8.180162473289349e-06,0.012251528784300605
M,-2,0,2.844930429220993e-06,0.013176503622566149
M,-56,24,0.0001680719467743268,0.027003834704811595
M,2,0,-2.2385543707476776e-06,0.013009299707283642
M,-8,24,1.3262868176230521e-05,0.023906896962492832
M,-6,18,2.383058070245462e-05,0.024542681423755104
M,12,4,-1.965560894630425e-07,0.01950885625978577
M,8,125,-7.531985679774887e-05,0.05417022727490296
M,-2,84,0.00013909598960324247,0.053740629904301646
M,-26,37,6.186360194654828e-05,0.04350665490216466
M,24,136,-0.00027745890911029313,0.05594696237502428
M,36,124,-0.00037443305118520974,0.06950418904030788
M,-6,101,7.055963178345139e-05,0.07135682980332872
M,-2,106,-8.153748345366118e-06,0.06961041537804202
M,36,0,-1.7480332682358363e-07,0.00902250823402166
M,-36,0,1.0558813974940964e-06,0.0074266173427536535
M,-8,86,-2.302406141030747e-08,0.020352566871463217
M,-8,25,1.8167384425482455e-05,0.02927889843870067
M,-24,66,1.3548219881170175e-05,0.023073310241804326
M,0,78,4.97277432442847e-06,0.026745404270709205
M,-18,35,6.285246222280812e-06,0.01747606908092136
M,-28,32,2.7410027586771595e-05,0.023069287221703847
M,10,13,2.2555430831026363e-07,0.026225028680134946
M,0,10,-5.134477211938458e-07,0.020565945430355725
M,0,41,4.889937806769127e-06,0.027711620111262745
M,0,23,3.741919988762544e-05,0.03222988438099849
M,-4,38,1.939838619609478e-06,0.03200547009310047
M,-12,34,5.7345137011554047e-05,0.03604287613404838
M,-54,2,1.2117134607038817e-05,0.013845053267279089
M,-44,5,4.115377950327425e-06,0.010630281431190266
M,-56,14,0.0006105493083176526,0.02722203016741187
M,-46,0,5.998403964488745e-06,0.01266144979225459
M,-48,9,2.813199572506226e-05,0.01367474303062493
M,14,27,2.5326653096038127e-06,0.009052327296167331
M,-70,11,0.003218210689594279,0.034966273688168625
M,-40,0,1.2910913683412828e-07,0.0062120702162608305
M,-4,82,8.841762941470645e-05,0.04138935922048508
M,-12,100,6.8279280645905484e-06,0.04243762961385463
M,14,139,-3.075803235986886e-05,0.03952432867868975
M,0,105,-8.876875089451676e-06,0.040219778914560904
M,-20,72,0.0011284064497745871,0.06134538831787503
M,14,94,1.167319913503504e-05,0.041972389868500215
M,-12,109,5.531855012221734e-06,0.03569339263238434
M,16,95,2.528739184176953e-05,0.04741564880503884
M,-16,93,9.98085350595713e-05,0.044073095331117265
M,-60,118,0.0008725349163376606,0.04129235338732239
M,14,138,2.066302823385823e-06,0.031983762629875755
M,-2,115,1.099305969375e-05,0.03553153322357797
M,-20,42,3.72329042918761e-06,0.019976041445088834
M,-8,45,-9.561402026989572e-07,0.019999515909136074
