type,zcr_diff_mean,zcr_third_central_moment,zcr_exceed_th,zcr_std_of_fod,ste_mler
1,0.4845360824742268,3.3894767254041034e-06,0.8969072164948454,0.020449320969128704,0.05154639175257732
1,0.4536082474226804,3.699301737900912e-06,0.7731958762886598,0.01729786023362944,0.0
1,0.5154639175257731,6.048521289950231e-07,0.8969072164948454,0.01360503360554559,0.0
1,0.4329896907216495,1.2816200707110519e-05,0.17525773195876287,0.01762346548820057,0.0
1,0.4948453608247423,2.818435149688745e-06,0.6907216494845361,0.013712020558247258,0.0
1,0.4536082474226804,7.606240129629436e-06,0.09278350515463918,0.01449511338047381,0.0
1,0.4329896907216495,9.184143650964483e-06,0.05154639175257732,0.016361811588233445,0.0
1,0.38144329896907214,9.005376203198674e-06,0.26804123711340205,0.019803239883085154,0.0
1,0.41237113402061853,2.9940342107023504e-05,0.13402061855670103,0.023027031764902135,0.0
1,0.4329896907216495,2.1382675511006628e-05,0.07216494845360824,0.017827062277383374,0.0
1,0.4742268041237113,2.5241183325615757e-05,0.09278350515463918,0.024405867071585735,0.0
1,0.36082474226804123,9.282142259212011e-06,0.28865979381443296,0.019468518455796852,0.0
1,0.3917525773195876,2.2172815096921277e-05,0.18556701030927836,0.02189402758656566,0.0
1,0.4536082474226804,4.46083952697887e-05,0.020618556701030927,0.02041473355303123,0.010309278350515464
1,0.41237113402061853,1.82270816462079e-05,0.041237113402061855,0.016581796041514205,0.0
1,0.41237113402061853,2.427729269897093e-05,0.061855670103092786,0.014782849141112823,0.0
1,0.4329896907216495,6.843296082882653e-06,0.14432989690721648,0.016412010889920583,0.0
1,0.44329896907216493,3.08607836936329e-06,0.5051546391752577,0.01822450010935924,0.0
1,0.44329896907216493,5.4346998032422955e-06,0.4742268041237113,0.01594442104215613,0.0
1,0.4329896907216495,1.3352618881106344e-05,0.21649484536082475,0.014580524260051964,0.0
1,0.5154639175257731,-5.36856436905523e-06,1.0,0.016618486707813677,0.0
1,0.4948453608247423,9.521331770857939e-06,0.422680412371134,0.020256087729373318,0.05154639175257732
1,0.35051546391752575,3.915624020062163e-05,0.13402061855670103,0.01411792476686539,0.0
1,0.4845360824742268,8.813664068903943e-06,0.061855670103092786,0.01701438051738804,0.0
1,0.27835051546391754,0.00015351621872577417,0.1134020618556701,0.026954411019533785,0.041237113402061855
1,0.5360824742268041,3.600495265228966e-07,0.8144329896907216,0.010943868222577167,0.0
1,0.41237113402061853,2.7551180718512725e-06,0.7216494845360825,0.01303021704793671,0.0
1,0.5051546391752577,3.9142120766212145e-07,0.6907216494845361,0.01054214009401396,0.0
1,0.4845360824742268,9.411391588631209e-07,0.7938144329896907,0.012015469784639469,0.0
1,0.422680412371134,2.10638155860142e-05,0.14432989690721648,0.017463563945619785,0.0
1,0.4329896907216495,9.983323986755383e-06,0.07216494845360824,0.01587902314779659,0.0
1,0.35051546391752575,3.2124018256896394e-05,0.07216494845360824,0.015895839084788064,0.0
1,0.4536082474226804,4.938550304551534e-06,0.35051546391752575,0.014204807989084144,0.0
1,0.35051546391752575,2.2452798693518082e-05,0.1134020618556701,0.017723358439703654,0.0
1,0.4639175257731959,4.970753708025335e-06,0.13402061855670103,0.015221263994096363,0.0
1,0.44329896907216493,7.978710113221242e-06,0.4948453608247423,0.017275598547248378,0.16494845360824742
1,0.422680412371134,4.491149651859017e-06,0.28865979381443296,0.011309795747278504,0.0
1,0.4639175257731959,2.107758752832831e-05,0.24742268041237114,0.015626196969268685,0.0
1,0.30927835051546393,0.00019564627169356202,0.061855670103092786,0.020875475804399173,0.0
1,0.41237113402061853,4.422630251406916e-06,0.41237113402061853,0.01647122958129142,0.0
1,0.41237113402061853,8.978941021437095e-06,0.5360824742268041,0.015928298430301503,0.0
1,0.29896907216494845,0.00016123093790404477,0.17525773195876287,0.0235768087946939,0.0
1,0.422680412371134,1.3994192609708724e-05,0.041237113402061855,0.019456516402059143,0.0
1,0.5154639175257731,2.12091814421197e-06,0.5567010309278351,0.01887945237019135,0.0
1,0.4639175257731959,8.446567988787348e-06,0.24742268041237114,0.02162459988731318,0.0
1,0.4948453608247423,9.5256405838715e-06,0.26804123711340205,0.025045495125680366,0.0
1,0.41237113402061853,2.86059333879472e-05,0.061855670103092786,0.017774485455295398,0.0
1,0.41237113402061853,4.956382267631342e-06,0.4948453608247423,0.019689537539072297,0.0
1,0.44329896907216493,1.5673216784685774e-05,0.061855670103092786,0.02439898551894748,0.0
1,0.4845360824742268,5.544902558655844e-06,0.5463917525773195,0.020991090801217225,0.0
1,0.4639175257731959,7.480196938383103e-06,0.4639175257731959,0.0233679865436237,0.020618556701030927
1,0.5360824742268041,2.3952947324787423e-06,0.5257731958762887,0.021581248644047216,0.25773195876288657
1,0.38144329896907214,1.3489897296044106e-05,0.08247422680412371,0.01663091874178195,0.0
