type,zcr_diff_mean,zcr_third_central_moment,zcr_exceed_th,zcr_std_of_fod,zcr_mean,ste_mler
0,-0.5151515151515151,3.58219291115405e-05,0.010101010101010102,0.02096117380546196,0.015387730309779309,0.18181818181818182
0,-0.5151515151515151,5.068886590884015e-05,0.020202020202020204,0.0253523480004192,0.019650851499403838,0.2222222222222222
0,-0.35353535353535354,1.1499403675288983e-05,0.020202020202020204,0.018714224084542434,0.022575420125531483,0.030303030303030304
0,-0.09090909090909091,0.0004079558537712066,0.06060606060606061,0.07105123293350724,0.08436255652291286,0.36363636363636365
0,-0.31313131313131315,0.0008079656675704539,0.030303030303030304,0.08468439805112027,0.0709207891835954,0.25252525252525254
0,-0.1111111111111111,0.00035929195507986705,0.030303030303030304,0.06826805728943663,0.07224809340622258,0.31313131313131315
0,-0.37373737373737376,0.00015019420802582994,0.06060606060606061,0.04907417409247895,0.042215023284065595,0.08080808080808081
0,-0.5555555555555556,0.00011383276061885058,0.020202020202020204,0.03612637536560318,0.030944185732604438,0.13131313131313133
0,-0.5353535353535354,0.0002303222787969562,0.04040404040404041,0.051276758295483935,0.03786191536748329,0.050505050505050504
0,-0.3939393939393939,0.00016023439822369562,0.04040404040404041,0.045778613698118406,0.04394726777800274,0.2222222222222222
0,-0.23232323232323232,0.00017380787675769932,0.030303030303030304,0.05415848937889744,0.052833457065082905,0.3333333333333333
0,-0.6363636363636364,0.0005425143223162033,0.04040404040404041,0.05718223495875053,0.03670333625790196,0.08080808080808081
0,-0.37373737373737376,1.869035012880756e-05,0.010101010101010102,0.019021965447945183,0.020595712132460454,0.12121212121212122
0,-0.6363636363636364,0.00023441945627565512,0.04040404040404041,0.03966758626395308,0.02476884659512721,0.1111111111111111
0,-0.5959595959595959,4.152724145074597e-05,0.0707070707070707,0.025867011996682183,0.020910665676812667,0.1111111111111111
0,-0.5555555555555556,0.00012133472953971615,0.010101010101010102,0.033553746137519165,0.025185035207306923,0.13131313131313133
0,-0.37373737373737376,2.462438357415855e-06,0.04040404040404041,0.00984797221694758,0.012575645092348877,0.06060606060606061
0,-0.23232323232323232,0.0004721726566636554,0.050505050505050504,0.07206160538148118,0.067703763694855,0.29292929292929293
0,-0.5757575757575758,0.00016016068602058651,0.020202020202020204,0.039915310925240186,0.026917279701244065,0.10101010101010101
0,-0.1919191919191919,0.0002382156691060119,0.06060606060606061,0.059057712428530945,0.06267575532608938,0.21212121212121213
0,-0.29292929292929293,5.474351594051492e-05,0.010101010101010102,0.03537653454105152,0.04056151717621651,0.3434343434343434
0,-0.5555555555555556,0.00017314088416470772,0.04040404040404041,0.045396871208465354,0.03652336280398641,0.0707070707070707
0,-0.494949494949495,9.972701091707698e-05,0.030303030303030304,0.035593945284258834,0.028953229398663693,0.1111111111111111
0,-0.5151515151515151,0.00018670023735628899,0.020202020202020204,0.04557166152252546,0.033317585656115714,0.10101010101010101
0,-0.35353535353535354,0.0001613154177880289,0.030303030303030304,0.043954981441810995,0.03818811725270522,0.23232323232323232
0,-0.43434343434343436,0.0001214901823012888,0.010101010101010102,0.04211255640875832,0.037974398776180515,0.36363636363636365
0,-0.5555555555555556,0.0001188772585797503,0.030303030303030304,0.03537401657561073,0.02984184832737171,0.5151515151515151
0,-0.5757575757575758,0.00036767288850073364,0.010101010101010102,0.05037761060935478,0.03896425277271602,0.16161616161616163
0,-0.45454545454545453,0.000338704094827491,0.030303030303030304,0.05489693961174,0.04164135789970979,0.0707070707070707
0,-0.6767676767676768,0.00023742051278406994,0.010101010101010102,0.038129509673475045,0.02518503520730692,0.43434343434343436
0,-0.494949494949495,0.0007807192266664741,0.12121212121212122,0.0792889954833368,0.055454320487728054,0.32323232323232326
0,-0.5959595959595959,0.0003099999971431991,0.010101010101010102,0.04567425341834283,0.030651728869991676,0.29292929292929293
0,-0.3333333333333333,0.0002977156352951687,0.050505050505050504,0.051933880931083726,0.04533081370497851,0.37373737373737376
0,-0.43434343434343436,5.8607879749900156e-05,0.010101010101010102,0.023070295022697862,0.019875818316798275,0.24242424242424243
0,-0.45454545454545453,3.984348791058156e-05,0.16161616161616163,0.03028601940652885,0.030483003756945855,0.25252525252525254
0,-0.6363636363636364,0.00042426675578014964,0.04040404040404041,0.05096933927160531,0.03412746619873568,0.20202020202020202
0,-0.5353535353535354,0.00021489313832518558,0.030303030303030304,0.04510463788511817,0.035027333468313424,0.1414141414141414
0,-0.5959595959595959,0.0004798147790131135,0.050505050505050504,0.05748919507931837,0.03899799779532518,0.10101010101010101
0,-0.6161616161616161,0.0007090599471024725,0.10101010101010101,0.06981240510290886,0.04624192931542596,0.1111111111111111
0,-0.23232323232323232,6.90900114331364e-05,0.050505050505050504,0.04459769559813908,0.04629817101977458,0.3333333333333333
0,-0.45454545454545453,0.0010215294169540763,0.15151515151515152,0.09152852032469433,0.06863737598704191,0.26262626262626265
0,-0.3333333333333333,6.247344446252215e-05,0.04040404040404041,0.03351668866961651,0.03240647004566826,0.6868686868686869
0,-0.47474747474747475,0.00011984529913226447,0.020202020202020204,0.029737788277290133,0.02246293671683426,0.08080808080808081
0,-0.6161616161616161,0.0004519454559666742,0.020202020202020204,0.05324574164229252,0.03149535443522081,0.1414141414141414
0,-0.45454545454545453,0.00030446697317276214,0.13131313131313133,0.05972550184405487,0.04593822411194348,0.23232323232323232
0,-0.25252525252525254,0.00022070760361545685,0.050505050505050504,0.053439263417046544,0.0519560864772446,0.41414141414141414
0,-0.494949494949495,0.0004123275075398917,0.04040404040404041,0.06265306679623171,0.04346358912060472,0.12121212121212122
0,-0.6161616161616161,0.00042659817523379485,0.09090909090909091,0.059275780941173764,0.04130390767361814,0.15151515151515152
0,-0.5959595959595959,4.9850020844245254e-05,0.010101010101010102,0.025337411519395343,0.019200917864614968,0.15151515151515152
0,-0.5555555555555556,0.00018131850894828388,0.020202020202020204,0.037255934749357435,0.026748554588198237,0.35353535353535354
0,-0.31313131313131315,0.000715782525365213,0.12121212121212122,0.07652102029818669,0.06473420170524846,0.25252525252525254
0,-0.35353535353535354,6.062582424109526e-05,0.04040404040404041,0.031127437577975973,0.030201795235202805,0.6363636363636364
0,-0.3939393939393939,6.801310499718621e-05,0.09090909090909091,0.03569458181881086,0.03669208791703223,0.12121212121212122
0,-0.6161616161616161,0.0004467698273809397,0.04040404040404041,0.05410862121372939,0.03434118467526039,0.21212121212121213
0,-0.37373737373737376,0.0008423722654623385,0.1111111111111111,0.0837772652343745,0.07718611504803041,0.25252525252525254
0,-0.45454545454545453,0.0008418508016608657,0.12121212121212122,0.08007333053733891,0.06152842455737777,0.2222222222222222
0,-0.3939393939393939,0.0006773570932137382,0.06060606060606061,0.070396087582061,0.05660165125643968,0.1919191919191919
0,-0.5555555555555556,0.0005922475601958376,0.0707070707070707,0.06400071494825517,0.04908775955546556,0.1111111111111111
0,-0.41414141414141414,0.00012799497884859125,0.04040404040404041,0.04399298734517056,0.04111268587883288,0.1717171717171717
0,-0.37373737373737376,4.422452810448905e-05,0.010101010101010102,0.02564856048025972,0.029785606623023105,0.35353535353535354
0,-0.494949494949495,9.836887173384522e-05,0.030303030303030304,0.03143956950275571,0.024937571708173033,0.20202020202020202
0,-0.47474747474747475,6.7230616765112e-05,0.050505050505050504,0.031619212233180184,0.03155159613956942,0.23232323232323232
0,-0.47474747474747475,0.0007886524530578539,0.0707070707070707,0.07447479855206955,0.053485860835526755,0.1717171717171717
0,-0.1919191919191919,0.0007385921934091352,0.09090909090909091,0.08075111913776606,0.07905333963240421,0.3939393939393939
0,-0.41414141414141414,0.000665339428542206,0.08080808080808081,0.07287366266253185,0.06093226249128253,0.13131313131313133
0,-0.37373737373737376,0.0006630084542194359,0.0707070707070707,0.07621538780454931,0.06583653911048121,0.20202020202020202
0,-0.45454545454545453,0.0003232245814314727,0.020202020202020204,0.05519590550042989,0.04246248678319948,0.26262626262626265
0,-0.23232323232323232,0.00021325906647041,0.050505050505050504,0.05772059785620236,0.06061730894693032,0.48484848484848486
0,-0.43434343434343436,0.0006985893757513472,0.06060606060606061,0.07576881240925425,0.05806393556950348,0.3434343434343434
0,-0.5353535353535354,0.0001257497897169823,0.0707070707070707,0.03771147150814539,0.029335672988234234,0.2828282828282828
0,-0.41414141414141414,0.00041733910400610426,0.06060606060606061,0.06003305174016495,0.048750309329373916,0.42424242424242425
0,-0.45454545454545453,0.00017109484706329892,0.04040404040404041,0.04402591707392223,0.03507232683179231,0.24242424242424243
0,-0.3939393939393939,9.545774235050697e-05,0.1111111111111111,0.042701845790335764,0.04256372185102697,0.35353535353535354
0,-0.45454545454545453,0.0005556802291020156,0.04040404040404041,0.06642542535279519,0.051551146205934616,0.29292929292929293
0,-0.13131313131313133,0.00034572848929502513,0.09090909090909091,0.06632257766443678,0.07002092191401768,0.3939393939393939
0,-0.35353535353535354,0.0005769666325508148,0.1111111111111111,0.07131535223416743,0.0681199523070347,0.3838383838383838
0,-0.5151515151515151,0.000664698025287457,0.04040404040404041,0.06681289127265078,0.05008886189287079,0.2222222222222222
0,-0.5353535353535354,0.0003258687308630495,0.030303030303030304,0.05184828254788146,0.03660210119007446,0.26262626262626265
0,-0.5959595959595959,0.00039191281218986474,0.030303030303030304,0.05404269321647325,0.03425119794830262,0.1919191919191919
0,-0.37373737373737376,0.00026535241983573633,0.020202020202020204,0.049661782898189774,0.04380103934669636,0.3434343434343434
0,-0.43434343434343436,0.0005379042992985282,0.06060606060606061,0.06679021386726236,0.05202357652246293,0.2828282828282828
0,-0.5353535353535354,0.0001779047056382149,0.010101010101010102,0.03012508131443162,0.02005579177071382,0.2828282828282828
0,-0.47474747474747475,0.0005890557433095523,0.09090909090909091,0.06553766630644488,0.04966142493982136,0.40404040404040403
0,-0.5959595959595959,0.0002470176104621955,0.020202020202020204,0.04659849453923935,0.03427369463004207,0.09090909090909091
0,-0.6363636363636364,0.0001739243896362823,0.050505050505050504,0.039950737191722145,0.02695102472385323,0.12121212121212122
0,-0.41414141414141414,9.95951102081993e-06,0.020202020202020204,0.016540646046059225,0.018773480911565544,0.1111111111111111
0,-0.41414141414141414,0.00023127773710407586,0.0707070707070707,0.050088976826381325,0.042541225169287517,0.25252525252525254
0,-0.6565656565656566,0.0006586388815480344,0.050505050505050504,0.06341328957837397,0.04708555488065511,0.1717171717171717
0,-0.6565656565656566,0.0005340204024544224,0.030303030303030304,0.056783017366225125,0.032968887089154346,0.26262626262626265
0,-0.5959595959595959,0.0006238623058666539,0.030303030303030304,0.06479091794723972,0.044273469663224665,0.2727272727272727
0,-0.23232323232323232,0.0002459692585753061,0.030303030303030304,0.05224342987720313,0.053564599221614814,0.46464646464646464
0,-0.494949494949495,7.034304316615045e-05,0.010101010101010102,0.033285971249684666,0.03141661604913275,0.35353535353535354
0,-0.5757575757575758,0.00025268244330821897,0.12121212121212122,0.05096135283550948,0.039042991158804066,0.1111111111111111
0,-0.45454545454545453,0.00014075475522456432,0.08080808080808081,0.03860374541026628,0.03242896672740771,0.4444444444444444
0,-0.5151515151515151,0.00011536280508572684,0.010101010101010102,0.03616948389320868,0.028739510922138986,0.29292929292929293
0,-0.47474747474747475,0.00016977246072686435,0.010101010101010102,0.04214977414176748,0.035421025398753685,0.32323232323232326
0,-0.5757575757575758,0.00045875495286706083,0.10101010101010101,0.06235695076979778,0.047029313176306486,0.42424242424242425
0,-0.45454545454545453,2.6387802404923356e-05,0.12121212121212122,0.025264279413098844,0.02728847494994488,0.25252525252525254
0,-0.7575757575757576,0.001138298682211332,0.0707070707070707,0.07253096787743242,0.03600593912397921,0.35353535353535354
0,-0.6363636363636364,0.0001100807118907538,0.06060606060606061,0.036358629379899116,0.026962273064722955,0.21212121212121213
0,-0.47474747474747475,0.0004994672017572932,0.06060606060606061,0.06479133584993987,0.05464443994510808,0.6161616161616161
0,-0.3333333333333333,0.00015811769869359014,0.030303030303030304,0.040275585707801674,0.039211716271849904,0.5454545454545454
0,-0.3939393939393939,0.0002179253610141017,0.04040404040404041,0.049012724436618325,0.04121392094666036,0.31313131313131315
0,-0.43434343434343436,0.00012392343773629877,0.1111111111111111,0.043096884459476084,0.043418595757125825,0.2727272727272727
0,-0.494949494949495,3.253917221281828e-05,0.010101010101010102,0.022108166874113006,0.021023149085509885,0.1111111111111111
0,-0.29292929292929293,0.0002684465174583463,0.04040404040404041,0.0633092918393636,0.06213583496434275,0.21212121212121213
0,-0.3939393939393939,6.164952142681483e-05,0.010101010101010102,0.023271786999533167,0.020685698859418237,0.1111111111111111
0,-0.5959595959595959,0.0006883224048529311,0.030303030303030304,0.0668152299807962,0.04383478436930552,0.2222222222222222
0,-0.5959595959595959,0.00022599795384528167,0.06060606060606061,0.044838107535869934,0.033238847270027676,0.1919191919191919
0,-0.47474747474747475,0.00043912768873870787,0.030303030303030304,0.05897046306004232,0.04452093316235854,0.08080808080808081
0,-0.6363636363636364,0.00027770089610817185,0.020202020202020204,0.04520827562399708,0.031056669141301653,0.1111111111111111
0,-0.5151515151515151,0.00012285420194335796,0.030303030303030304,0.038491993383255665,0.028413309036917054,0.0707070707070707
0,-0.3333333333333333,0.0002589246866708844,0.050505050505050504,0.05488017210731118,0.053170907291174546,0.13131313131313133
0,-0.494949494949495,0.00011546621470595454,0.020202020202020204,0.03613099109366777,0.028132100515174004,0.21212121212121213
0,-0.43434343434343436,0.00011441299763002178,0.020202020202020204,0.04088340052259801,0.037288249983127485,0.20202020202020202
0,-0.5151515151515151,0.00010633585175702783,0.020202020202020204,0.03739151876606133,0.029178196216058133,0.1919191919191919
0,-0.43434343434343436,0.0007083385918396001,0.050505050505050504,0.06778964531565272,0.05279971204247373,0.2727272727272727
0,-0.29292929292929293,0.0001423089540672599,0.25252525252525254,0.055000786805994184,0.050662527277226595,0.20202020202020202
0,-0.5151515151515151,0.00026090724346241516,0.08080808080808081,0.05236534830118332,0.040786483993610935,0.1414141414141414
0,-0.3333333333333333,0.00021023507396059456,0.09090909090909091,0.05094431075507849,0.045645767249330726,0.23232323232323232
0,-0.29292929292929293,1.92788120646315e-05,0.1414141414141414,0.025912212801574904,0.03474612494657038,0.5252525252525253
0,-0.43434343434343436,0.0007715192470264738,0.15151515151515152,0.08500952049430317,0.06908730962183077,0.18181818181818182
0,-0.5353535353535354,0.0004317578735514469,0.04040404040404041,0.05815447492025351,0.0380193921396594,0.15151515151515152
0,-0.5151515151515151,0.0004953316135521055,0.04040404040404041,0.05918389132661741,0.038278103979663004,0.1414141414141414
0,-0.2727272727272727,0.0003752751230232251,0.06060606060606061,0.06209819537955498,0.0607072956738881,0.29292929292929293
0,-0.5555555555555556,0.00045372487132678614,0.010101010101010102,0.048324239124671674,0.032260241614361876,0.1414141414141414
0,-0.696969696969697,0.0005038335295793425,0.010101010101010102,0.05527350237172568,0.030134305189984466,0.24242424242424243
0,-0.45454545454545453,0.0007904535746508225,0.13131313131313133,0.08329308082565076,0.06250703021304356,0.26262626262626265
0,-0.5151515151515151,0.00021414107833961837,0.020202020202020204,0.04094622891235867,0.028660772536050927,0.16161616161616163
0,-0.37373737373737376,0.000255305485511165,0.04040404040404041,0.049088244128711656,0.03736698836921554,0.3434343434343434
0,-0.6363636363636364,0.0004341962782287959,0.020202020202020204,0.05283586976354403,0.03300263211176351,0.3333333333333333
0,-0.5353535353535354,0.0006766440451193009,0.04040404040404041,0.06687048489428771,0.043036152167555276,0.20202020202020202
0,-0.3939393939393939,0.0007417025490936979,0.0707070707070707,0.07145498776527098,0.05760275359384491,0.37373737373737376
0,-0.494949494949495,0.0005730427989957286,0.09090909090909091,0.07081872156213763,0.052282288362466525,0.21212121212121213
0,-0.2727272727272727,0.00017375007478688737,0.09090909090909091,0.054990509848417524,0.05337337742682953,0.2222222222222222
0,-0.5555555555555556,0.00046141426257945443,0.030303030303030304,0.06007106909033714,0.0411351825605723,0.2727272727272727
0,-0.37373737373737376,1.4020847901162877e-05,0.050505050505050504,0.019660027668289545,0.021855526309869287,0.797979797979798
0,-0.1919191919191919,4.601033617803694e-05,0.1717171717171717,0.03832157365294223,0.04935771973633888,0.48484848484848486
0,-0.13131313131313133,0.0003299413262635396,0.06060606060606061,0.06537578871977345,0.0779510022271715,0.31313131313131315
0,-0.5151515151515151,0.0005948874169483379,0.0707070707070707,0.06731071839052992,0.047096803221524826,0.10101010101010101
0,-0.5555555555555556,0.0008062746269278271,0.06060606060606061,0.0718880259363518,0.05151740118332545,0.1111111111111111
0,-0.696969696969697,0.0004755289605492462,0.04040404040404041,0.05466581178118796,0.03637713437268002,0.1414141414141414
0,-0.29292929292929293,2.2138666327030227e-06,0.08080808080808081,0.010664815298742933,0.016231355875008437,0.5454545454545454
0,-0.5555555555555556,7.118863517538352e-05,0.030303030303030304,0.028734361758453692,0.021315605948122644,0.13131313131313133
0,-0.5757575757575758,0.00025916334227875116,0.030303030303030304,0.04519728372581561,0.03068547389260084,0.26262626262626265
0,-0.6565656565656566,0.000519658337448862,0.06060606060606061,0.06207835101821932,0.037490720118782475,0.18181818181818182
0,-0.494949494949495,0.00030602115591908517,0.06060606060606061,0.05427588944911081,0.03842433241096938,0.5353535353535354
0,-0.31313131313131315,0.000581797408153382,0.15151515151515152,0.08652173053545749,0.08259656700636657,0.29292929292929293
0,-0.45454545454545453,9.539141523706055e-05,0.020202020202020204,0.032392132169408644,0.029403163033452563,0.3434343434343434
0,-0.3939393939393939,0.0001549125580556884,0.020202020202020204,0.04055943340341781,0.03515106521788036,0.2727272727272727
0,-0.37373737373737376,0.00016166526517240966,0.010101010101010102,0.04264302250209576,0.03611842253267643,0.2828282828282828
0,-0.6767676767676768,0.0006956960542928748,0.09090909090909091,0.06891726726352586,0.04508335020584463,0.29292929292929293
0,-0.35353535353535354,0.00015908271530274036,0.020202020202020204,0.04702763302458338,0.042518728487548084,0.37373737373737376
0,-0.6363636363636364,0.0008007568874549513,0.030303030303030304,0.06332168947161687,0.04134890103709702,0.46464646464646464
0,-0.5151515151515151,0.0008779477633678232,0.13131313131313133,0.08319551525626498,0.06045983217475422,0.20202020202020202
0,-0.3939393939393939,0.0003902213424529609,0.030303030303030304,0.05311603766659244,0.04137139771883647,0.6060606060606061
0,-0.31313131313131315,0.0002965538383502628,0.020202020202020204,0.053778417688527,0.04767046860588063,0.43434343434343436
0,-0.6161616161616161,0.0006441092605014977,0.04040404040404041,0.06310142379862749,0.03627589930485253,0.12121212121212122
0,-0.5151515151515151,5.903985096003781e-05,0.020202020202020204,0.02644945884110608,0.02214798317248206,0.12121212121212122
0,-0.41414141414141414,8.520273162036968e-05,0.04040404040404041,0.03364978724972186,0.03535353535353535,0.10101010101010101
0,-0.5353535353535354,0.0003412737948477955,0.020202020202020204,0.04904304223994213,0.030550493802164177,0.30303030303030304
0,-0.35353535353535354,0.0004975819296302293,0.050505050505050504,0.05987503995599944,0.047962925468493386,0.23232323232323232
0,-0.5757575757575758,0.00043673982598755435,0.030303030303030304,0.06307765277559825,0.04359856921104137,0.08080808080808081
0,-0.3939393939393939,4.708913501795134e-05,0.25252525252525254,0.03618330232320934,0.03311511552046073,0.3939393939393939
0,-0.5353535353535354,0.0004793406251485031,0.0707070707070707,0.06381483466350107,0.04402600616409079,0.12121212121212122
0,-0.5757575757575758,0.0004421689467896833,0.030303030303030304,0.055967277204607604,0.033070122156981845,0.12121212121212122
0,-0.47474747474747475,0.0002519072640816281,0.030303030303030304,0.04340517143881912,0.031157904209129155,0.3333333333333333
0,-0.47474747474747475,0.0003047281386736219,0.010101010101010102,0.04860593042228245,0.03765944523182829,0.08080808080808081
0,-0.5151515151515151,0.00012155374422304827,0.020202020202020204,0.03839148876108586,0.028908236035184807,0.04040404040404041
0,-0.3939393939393939,1.8826475966079195e-05,0.1111111111111111,0.024989100004383605,0.025668713864704953,0.3333333333333333
0,-0.37373737373737376,0.00014000957409134355,0.04040404040404041,0.04525518297526379,0.0413376526962273,0.25252525252525254
0,-0.45454545454545453,7.449129641840762e-05,0.010101010101010102,0.029482122437237454,0.025522485433398575,0.26262626262626265
0,-0.3939393939393939,7.878277485069751e-05,0.020202020202020204,0.028508923817638785,0.023509032417718387,0.0707070707070707
0,-0.6767676767676768,0.0004889520846846783,0.04040404040404041,0.05936366217212341,0.03799689545791995,0.20202020202020202
0,-0.37373737373737376,0.0003215019431003237,0.13131313131313133,0.06277657419787867,0.05037007041461382,0.24242424242424243
0,-0.41414141414141414,7.928311758720639e-05,0.08080808080808081,0.03756364528975236,0.0365233628039864,0.0707070707070707
0,-0.5353535353535354,0.00046737677820708035,0.10101010101010101,0.06235727744547922,0.050448808800701905,0.1919191919191919
0,-0.31313131313131315,0.00019843726801151165,0.050505050505050504,0.04760711411315686,0.050055116870261644,0.46464646464646464
0,-0.6363636363636364,0.0004893005769708292,0.050505050505050504,0.05704058831211611,0.037591955186609974,0.18181818181818182
0,-0.5555555555555556,0.00023203243911205915,0.04040404040404041,0.046855762854410246,0.03364378754133765,0.23232323232323232
0,-0.5353535353535354,0.00021912705500545245,0.050505050505050504,0.04512530428415204,0.03434118467526039,0.2727272727272727
0,-0.5959595959595959,0.0008624140407881649,0.050505050505050504,0.07151141178456452,0.0486940676250253,0.23232323232323232
0,-0.23232323232323232,0.0005102919446444824,0.1414141414141414,0.07449302381108591,0.06818744235225302,0.3838383838383838
0,-0.45454545454545453,9.829453393262754e-05,0.020202020202020204,0.0346755280601869,0.026602326156891853,0.2222222222222222
0,-0.5555555555555556,9.031925849662841e-05,0.030303030303030304,0.030504670903743574,0.024116442824683358,0.18181818181818182
0,-0.43434343434343436,0.00021871024801839055,0.04040404040404041,0.05200744085924021,0.047917932105014514,0.31313131313131315
0,-0.5959595959595959,9.761642609570448e-05,0.010101010101010102,0.031157108287479404,0.025803693955141614,0.2222222222222222
0,-0.41414141414141414,0.0010608536405876422,0.08080808080808081,0.0827744028046457,0.06119097433128613,0.42424242424242425
0,-0.5353535353535354,0.0005333563688414869,0.030303030303030304,0.05893990653800521,0.04279993700929111,0.15151515151515152
0,-0.37373737373737376,0.0001714742379800625,0.08080808080808081,0.048227342480035684,0.044385953071921884,0.18181818181818182
0,-0.23232323232323232,9.383617042903085e-05,0.020202020202020204,0.039922344181840846,0.040055341837079025,0.41414141414141414
0,-0.3333333333333333,0.00010229024956886128,0.08080808080808081,0.03815924995764061,0.03168657623000607,0.32323232323232326
0,-0.45454545454545453,0.00038335023729492527,0.010101010101010102,0.06011951665754337,0.04978515668938831,0.20202020202020202
0,-0.5151515151515151,0.0002495739382368261,0.030303030303030304,0.050817414723919985,0.03977413331533598,0.1717171717171717
0,-0.25252525252525254,0.00017959495333738762,0.010101010101010102,0.04895738765616742,0.047782952014577856,0.41414141414141414
0,-0.5555555555555556,0.00013201301407628492,0.06060606060606061,0.040331860663556644,0.03065172886999167,0.21212121212121213
0,-0.494949494949495,0.0009118239174984381,0.050505050505050504,0.07355447404662475,0.05254100020247013,0.42424242424242425
0,-0.5151515151515151,0.0010780506751456665,0.0707070707070707,0.08603347762996047,0.060291107061708406,0.20202020202020202
0,-0.2727272727272727,0.0002716105316228265,0.06060606060606061,0.060992852347983274,0.06071854401475781,0.36363636363636365
0,-0.47474747474747475,8.168206407837433e-05,0.010101010101010102,0.025280200045867802,0.019932060021146877,0.050505050505050504
0,-0.5959595959595959,0.0008420512885969587,0.04040404040404041,0.07375590716538649,0.04529706868236934,0.23232323232323232
0,-0.47474747474747475,4.329391310362003e-05,0.030303030303030304,0.029083306956798696,0.029234437920406732,0.6262626262626263
0,-0.45454545454545453,5.0910822795566935e-05,0.030303030303030304,0.029184591545559403,0.027389710017772382,0.1111111111111111
0,-0.43434343434343436,0.00026092928464498366,0.020202020202020204,0.048639321687686185,0.0367258329396414,0.2222222222222222
0,-0.37373737373737376,9.131247157530902e-05,0.0707070707070707,0.03756242258134092,0.03392499606308069,0.18181818181818182
0,-0.45454545454545453,0.0010523798644521119,0.12121212121212122,0.08757948955157163,0.06538660547569233,0.29292929292929293
0,-0.31313131313131315,0.00015836892873064668,0.020202020202020204,0.053729049229938305,0.05301343051899844,0.06060606060606061
0,-0.31313131313131315,0.00016917818605651581,0.020202020202020204,0.041236770479918,0.037681941913567746,0.3333333333333333
0,-0.494949494949495,0.0004032329139667871,0.050505050505050504,0.06320099509851133,0.04909900789633528,0.29292929292929293
0,-0.5757575757575758,0.00033505092133309097,0.030303030303030304,0.05153270451307129,0.0362084092596342,0.08080808080808081
