type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
S,-56,40,0.0032431793780431225,0.06881148355877334
S,-2,34,4.058389909842712e-05,0.03939157876883738
S,-38,37,0.0012946950560026006,0.06452592104876885
S,-4,47,3.057265949941787e-06,0.03493226185302678
S,-18,17,7.253776015301063e-05,0.04040074328328821
S,-64,46,0.004304684864333255,0.06964394380688399
S,-54,27,0.001316443176975011,0.08330700879358593
S,8,105,-5.338419209213269e-05,0.0537882057782354
S,-98,81,0.012313163794885092,0.08564285453592965
S,-10,139,0.0019763842813712777,0.0713881751082303
S,-40,119,0.006233255499456083,0.06449042660004357
S,-44,97,0.0012164227176430645,0.04769186476383779
S,-28,113,0.0019654276455914467,0.07532751260673426
S,-18,108,0.0004924629997560284,0.06217877085179505
S,-40,110,0.004901107892100272,0.06638021385954011
S,8,124,9.782580308504092e-05,0.04997566940881102
S,12,131,-9.826008626227106e-05,0.051153691289517654
S,-70,137,0.009005272231873028,0.07438459253549576
S,-6,124,0.001604146944132962,0.05339110419458704
S,-44,145,0.003224231629135683,0.0695173300332451
S,-20,102,0.00481030990789011,0.06701171766299838
S,-26,122,0.0012526346345655833,0.054956067742729146
S,12,150,-7.146636124726222e-05,0.04306284006053108
S,-36,155,0.0010262156475702713,0.047600656701711985
S,-2,131,0.0008303532008167658,0.06351103580664637
S,-10,115,0.0004942519435928182,0.049399825548167596
S,16,145,5.182178992187637e-05,0.04814821164643607
S,-8,139,3.979096409149025e-05,0.05129571022493247
S,10,125,0.00013380596301049735,0.050176653012199986
S,-20,138,0.0007923253314240478,0.05871597766021888
S,16,150,-7.62966345887274e-05,0.05618416636021672
S,-40,153,0.0013415502122711268,0.06364952821258583
S,-16,140,0.0012121259797443305,0.05977351551085386
S,-12,126,0.0012099452668306355,0.05842748204507505
S,8,124,0.00033348679416095095,0.05028817987382074
S,54,142,-0.000260043851332269,0.044954223682753626
S,20,143,7.421579128962178e-05,0.05699452477914087
S,8,145,4.950471780829405e-05,0.05825794902330879
S,22,146,-0.00012451499391127045,0.052670539270166496
S,0,148,0.0001428021875548476,0.06410714833751206
S,0,135,1.0383302941311909e-05,0.057105100212483474
S,12,122,-8.161939666413802e-05,0.05964235815451651
S,-66,87,0.004602577753156099,0.10504564071589466
S,-74,73,0.011319345560647167,0.11816537594679061
S,-46,64,0.005314329520099262,0.1204082759433586
S,-82,65,0.016661520248542575,0.10643139994424673
S,-52,103,0.0017473187454273087,0.05078439841210524
S,6,116,0.0005719587444050142,0.06231525245303001
S,-42,117,0.001392131399025318,0.06399289755878154
S,-4,134,0.0004650636557620291,0.06269440526340492
S,-40,125,0.0031686490986561158,0.07586432157089701
S,-24,140,0.0006159897544573751,0.06651709183606654
S,-34,154,0.0018554039846847797,0.07316090145749547
S,-22,132,0.00022885382241095187,0.043573826638492595
S,-54,117,0.0024971590272642175,0.06475487074144154
S,-24,147,0.0005705587751643327,0.06382030542320433
S,-34,145,0.00045219597513280373,0.059365568319820365
S,-20,143,0.0015244312244470026,0.06182750112664801
S,-24,141,0.0028101933833211885,0.08308579885091588
S,-28,117,0.0006020757230729333,0.055275498051562226
S,-26,128,0.00022369296306483843,0.04667596394472369
