type,zcr_diff_mean,zcr_third_central_moment,zcr_exceed_th,zcr_std_of_fod,ste_mler
0,0.2828282828282828,0.49910546318009374,0.12424242424242425,0.4616172237863936,0.4636363636363636
0,0.23232323232323232,0.3518860236052823,0.196969696969697,0.35522163837939796,0.44747474747474747
0,0.23232323232323232,0.6341846547957243,0.1484848484848485,0.3784344145039821,0.5444444444444445
0,0.21212121212121213,0.645509755708854,0.15656565656565657,0.5613412955925402,0.3020202020202021
0,0.3838383838383838,0.19632083418710017,0.12424242424242425,0.2548637991924293,0.4797979797979798
0,0.40404040404040403,0.1215902028887253,0.9,0.12104885026469953,0.43939393939393945
0,0.15151515151515152,0.578452063838991,0.1484848484848485,0.5138301033108235,0.4636363636363636
0,0.3939393939393939,0.18732877232125916,0.21313131313131314,0.23976734833195024,0.47171717171717176
0,0.43434343434343436,0.11127771158449846,0.9,0.10325351449006268,0.3585858585858587
0,0.31313131313131315,0.24756619538738248,0.11616161616161617,0.3421700425171973,0.44747474747474747
0,0.48484848484848486,0.11784884912232771,0.9,0.14865514263410481,0.2696969696969697
0,0.5050505050505051,0.23870333690018136,0.17272727272727273,0.23888169914723495,0.4232323232323233
0,0.32323232323232326,0.20936925815463256,0.2696969696969697,0.2137084535732957,0.6575757575757576
0,0.21212121212121213,0.9115677814964065,0.20505050505050507,0.42945286299181734,0.44747474747474747
0,0.30303030303030304,0.49503050793433956,0.18888888888888888,0.4993834854479265,0.23737373737373738
0,0.37373737373737376,0.8656878704399363,0.18888888888888888,0.6054737361116556,0.2696969696969697
0,0.24242424242424243,0.592900791873995,0.18888888888888888,0.42408713352717187,0.22929292929292933
0,0.30303030303030304,0.5452969675045808,0.15656565656565657,0.5720041646972254,0.3181818181818182
0,0.30303030303030304,0.6171696512668212,0.1484848484848485,0.5622469851920879,0.22929292929292933
0,0.30303030303030304,0.39109141755648147,0.12424242424242425,0.38943505378065046,0.28585858585858587
0,0.30303030303030304,0.7922861430061531,0.18888888888888888,0.6569269618240982,0.2696969696969697
0,0.31313131313131315,0.5686730186918015,0.15656565656565657,0.5974935745590906,0.22929292929292933
0,0.35353535353535354,0.5002553711419225,0.1484848484848485,0.6026955127368554,0.22121212121212122
0,0.2828282828282828,0.5845528496417552,0.20505050505050507,0.5197643258007143,0.1808080808080808
0,0.2727272727272727,0.44406008073050396,0.23737373737373738,0.5394254216867918,0.14040404040404042
0,0.32323232323232326,0.6957739385675773,0.18888888888888888,0.6389813645143866,0.3020202020202021
0,0.36363636363636365,1.064614780411174,0.2535353535353535,0.6888009359980425,0.38282828282828285
0,0.30303030303030304,0.9138944752643725,0.1808080808080808,0.7390779273458865,0.23737373737373738
0,0.4444444444444444,1.601340793358074,0.3747474747474747,0.5417377282414488,0.4232323232323233
0,0.45454545454545453,1.5021822490705539,0.3747474747474747,0.6886210515173986,0.390909090909091
0,0.2727272727272727,0.9881821596885457,0.21313131313131314,0.6575178801649433,0.2535353535353535
0,0.2828282828282828,0.8509224476166626,0.23737373737373738,0.5861649177296588,0.3101010101010101
0,0.26262626262626265,0.4554178988313724,0.11616161616161617,0.5314106752070632,0.20505050505050507
0,0.2727272727272727,0.7454998477976189,0.18888888888888888,0.6354579560279368,0.3020202020202021
0,0.21212121212121213,0.6576710843302378,0.15656565656565657,0.550976740119988,0.26161616161616164
0,0.2828282828282828,0.46644222085619524,0.15656565656565657,0.5639662726207444,0.13232323232323234
0,0.2222222222222222,0.9200357780998905,0.196969696969697,0.691499537791356,0.3020202020202021
0,0.26262626262626265,0.43040594609590344,0.1484848484848485,0.4732059746940151,0.22121212121212122
0,0.46464646464646464,0.13294781018297172,0.9,0.20523856690464676,0.2696969696969697
0,0.2828282828282828,0.5882598419287625,0.12424242424242425,0.5380212122165235,0.22929292929292933
0,0.2727272727272727,0.7156802392402192,0.18888888888888888,0.5895590087530014,0.26161616161616164
0,0.25252525252525254,0.5547668647405688,0.1484848484848485,0.5758473130798493,0.20505050505050507
0,0.23232323232323232,0.5374682209017296,0.13232323232323234,0.5424964261608995,0.20505050505050507
0,0.26262626262626265,0.5422315019297239,0.15656565656565657,0.6404431460740423,0.2696969696969697
0,0.29292929292929293,0.5612953350180997,0.14040404040404042,0.6278338713070098,0.28585858585858587
0,0.16161616161616163,1.1017602774552437,0.21313131313131314,0.3173705323459413,0.6575757575757576
0,0.31313131313131315,0.5962710838243018,0.23737373737373738,0.5488988187340642,0.18888888888888888
0,0.23232323232323232,0.6358862436873955,0.18888888888888888,0.5718828008169506,0.14040404040404042
0,0.31313131313131315,0.5873242188982234,0.196969696969697,0.6368922734759213,0.1484848484848485
0,0.25252525252525254,0.5587312729937325,0.196969696969697,0.497947432998596,0.22121212121212122
0,0.29292929292929293,0.9266522179807929,0.22121212121212122,0.6908726343436298,0.3585858585858587
0,0.23232323232323232,0.7849611820686201,0.18888888888888888,0.38859869323447105,0.35050505050505054
0,0.48484848484848486,0.12713783211529267,0.26161616161616164,0.20714220933865257,0.601010101010101
0,0.23232323232323232,0.22128132902613246,0.1484848484848485,0.24101676322790522,0.3747474747474747
0,0.13131313131313133,0.37880857999816175,0.11616161616161617,0.39557454646608436,0.3666666666666667
0,0.2828282828282828,1.048272165683886,0.1808080808080808,0.5781194872483024,0.4636363636363636
0,0.30303030303030304,0.7160725925251344,0.1484848484848485,0.45974817019388636,0.592929292929293
0,0.2828282828282828,0.4718444989168755,0.14040404040404042,0.5198806705755246,0.4232323232323233
0,0.20202020202020202,0.19828658485683276,0.11616161616161617,0.2588828446886817,0.38282828282828285
0,0.25252525252525254,0.3872095822571655,0.22929292929292933,0.3683381225766522,0.32626262626262625
0,0.25252525252525254,0.7741422067743129,0.1484848484848485,0.5657551070175831,0.44747474747474747
0,0.26262626262626265,0.35643742289747804,0.12424242424242425,0.4108083128101847,0.49595959595959604
0,0.35353535353535354,0.685938608052307,0.1484848484848485,0.47760291430749513,0.3666666666666667
0,0.3434343434343434,0.8339636872945163,0.1484848484848485,0.5692329642981396,0.3666666666666667
0,0.40404040404040403,0.4598729173359777,0.12424242424242425,0.34235648717731415,0.5040404040404041
0,0.20202020202020202,0.4976366047991393,0.15656565656565657,0.4260190352533014,0.38282828282828285
0,0.26262626262626265,0.5895003334960761,0.15656565656565657,0.469398711735147,0.49595959595959604
0,0.43434343434343436,0.5130053561746524,0.21313131313131314,0.3932612048538448,0.4878787878787879
0,0.32323232323232326,0.6814292646812055,0.16464646464646465,0.5098785777525504,0.4878787878787879
0,0.24242424242424243,0.27256691212989737,0.18888888888888888,0.3739500006643366,0.4232323232323233
0,0.2727272727272727,0.3952826748156075,0.11616161616161617,0.44505305765148284,0.5525252525252525
0,0.4444444444444444,0.5010382647748036,0.2696969696969697,0.43046507470144846,0.4878787878787879
0,0.25252525252525254,0.6495546077689828,0.1484848484848485,0.4967648448718714,0.35050505050505054
0,0.30303030303030304,0.4155315362490418,0.16464646464646465,0.2976144219134701,0.3666666666666667
0,0.2828282828282828,0.5246222556139912,0.13232323232323234,0.40472799072057797,0.49595959595959604
0,0.2828282828282828,0.4203632872678703,0.12424242424242425,0.46467791195297226,0.49595959595959604
0,0.23232323232323232,0.39566914659576813,0.12424242424242425,0.2711785030362513,0.5767676767676767
0,0.35353535353535354,0.6932078106383139,0.3020202020202021,0.39143368164161924,0.4636363636363636
0,0.3434343434343434,0.6951316318709255,0.14040404040404042,0.4993802544924073,0.4313131313131313
0,0.25252525252525254,0.3024624743132131,0.12424242424242425,0.3829149782486362,0.44747474747474747
0,0.24242424242424243,0.5856212386828464,0.14040404040404042,0.536647253703005,0.41515151515151516
0,0.30303030303030304,0.40341787100489834,0.15656565656565657,0.34306935162365504,0.398989898989899
0,0.2727272727272727,0.21137617935764694,0.21313131313131314,0.2197183346032684,0.4636363636363636
0,0.26262626262626265,0.22796010442516831,0.18888888888888888,0.30215506659344765,0.3747474747474747
0,0.26262626262626265,0.46899576363012374,0.12424242424242425,0.5450615381498367,0.5525252525252525
0,0.25252525252525254,0.37705795748620696,0.14040404040404042,0.4688606179350059,0.4878787878787879
0,0.43434343434343436,0.12581050930036655,0.9,0.14977376462372494,0.18888888888888888
0,0.16161616161616163,0.7802654224016607,0.15656565656565657,0.33977470510279945,0.5363636363636364
0,0.26262626262626265,0.23276778132776127,0.15656565656565657,0.311944555092339,0.2535353535353535
0,0.24242424242424243,0.6987296792956696,0.11616161616161617,0.600961778348823,0.23737373737373738
0,0.25252525252525254,0.43817237826128386,0.10808080808080808,0.5432436692960423,0.28585858585858587
0,0.26262626262626265,0.3625857455935092,0.1808080808080808,0.4610498681903588,0.28585858585858587
0,0.18181818181818182,1.0117002945390123,0.20505050505050507,0.3417597108139473,0.7383838383838385
0,0.5050505050505051,0.13181059277978888,0.8838383838383839,0.18325338244106312,0.10808080808080808
0,0.36363636363636365,0.26028544481462085,0.18888888888888888,0.356262015227072,0.398989898989899
0,0.25252525252525254,0.340286115179679,0.1808080808080808,0.3593920124642372,0.3101010101010101
0,0.3838383838383838,0.22297239866736485,0.17272727272727273,0.37104910704762206,0.2777777777777778
0,0.36363636363636365,0.2017561034841275,0.17272727272727273,0.29727898835365746,0.32626262626262625
0,0.20202020202020202,0.4178996956795604,0.11616161616161617,0.5086289249720718,0.4878787878787879
0,0.3434343434343434,0.32742109297330935,0.196969696969697,0.35363043118755544,0.3585858585858587
0,0.3434343434343434,0.19359997419726946,0.2696969696969697,0.3361835541741496,0.26161616161616164
0,0.40404040404040403,0.157839434498588,0.28585858585858587,0.27061304639346756,0.3585858585858587
0,0.31313131313131315,0.2750606069038325,0.23737373737373738,0.32664763794780166,0.390909090909091
0,0.3333333333333333,0.2731488016486764,0.17272727272727273,0.33722253938890545,0.3020202020202021
0,0.3333333333333333,0.3915194393218435,0.23737373737373738,0.42160332090859515,0.390909090909091
0,0.32323232323232326,0.2681825770856575,0.15656565656565657,0.37680107002597996,0.38282828282828285
0,0.32323232323232326,0.25949226381858487,0.23737373737373738,0.37077897128775106,0.4313131313131313
0,0.43434343434343436,0.23682216184720567,0.23737373737373738,0.35692028881555504,0.29393939393939394
0,0.37373737373737376,0.2646057578877513,0.26161616161616164,0.3405790693998142,0.3424242424242424
0,0.26262626262626265,0.6892340004098081,0.16464646464646465,0.7220202805669143,0.35050505050505054
0,0.31313131313131315,0.31793886354993295,0.17272727272727273,0.45707683975809643,0.32626262626262625
0,0.37373737373737376,0.3096382684850003,0.12424242424242425,0.3913451865331943,0.43939393939393945
0,0.3333333333333333,0.23926928943833525,0.15656565656565657,0.31782582927608827,0.390909090909091
0,0.16161616161616163,0.9651486903427803,0.21313131313131314,0.3317465009832029,0.5121212121212121
0,0.24242424242424243,0.28616632136541975,0.14040404040404042,0.2857389440122041,0.24545454545454548
0,0.2828282828282828,0.9869671124805106,0.1808080808080808,0.7454628654586121,0.3343434343434344
0,0.29292929292929293,0.3727999588505474,0.16464646464646465,0.4703837922052146,0.35050505050505054
0,0.20202020202020202,0.3588133400116872,0.14040404040404042,0.4454351885351751,0.26161616161616164
0,0.1919191919191919,0.4774560025499168,0.13232323232323234,0.42943835109846007,0.29393939393939394
0,0.24242424242424243,0.2973567379277372,0.10808080808080808,0.4419923914355303,0.22929292929292933
0,0.26262626262626265,0.3044725997768821,0.10808080808080808,0.5053225104091748,0.21313131313131314
0,0.15151515151515152,0.429123525091469,0.14040404040404042,0.40451892364287917,0.3585858585858587
0,0.18181818181818182,0.5154504811028728,0.12424242424242425,0.411004693734589,0.35050505050505054
0,0.25252525252525254,0.37266816255045654,0.15656565656565657,0.3920659631403303,0.44747474747474747
0,0.2828282828282828,0.3530674893184286,0.1484848484848485,0.4200604607315923,0.5282828282828284
0,0.2828282828282828,0.22517735161111074,0.20505050505050507,0.21629795753533665,0.41515151515151516
0,0.30303030303030304,0.7143716992953156,0.14040404040404042,0.4704008854081392,0.3666666666666667
0,0.3434343434343434,0.8688437298943186,0.15656565656565657,0.6647172249002599,0.4313131313131313
0,0.24242424242424243,0.5218360877326567,0.12424242424242425,0.4325001272380051,0.44747474747474747
0,0.25252525252525254,0.3289040121559531,0.13232323232323234,0.3387195924760833,0.4232323232323233
0,0.36363636363636365,0.13869671757224974,0.16464646464646465,0.246364533338146,0.390909090909091
0,0.2222222222222222,0.18953302960315233,0.17272727272727273,0.20231585167708854,0.35050505050505054
0,0.2222222222222222,0.2218536057629471,0.17272727272727273,0.28145020949024663,0.4232323232323233
0,0.25252525252525254,0.6435473779450738,0.13232323232323234,0.3681296827328933,0.4797979797979798
0,0.32323232323232326,0.21779637935410537,0.13232323232323234,0.3029238143196842,0.41515151515151516
0,0.36363636363636365,0.21793783059748498,0.22121212121212122,0.27341720281309806,0.5444444444444445
0,0.25252525252525254,0.25857683606243587,0.12424242424242425,0.2505389937783984,0.38282828282828285
0,0.25252525252525254,0.6206970995538487,0.14040404040404042,0.41144191487610604,0.38282828282828285
0,0.23232323232323232,0.23049929126813673,0.196969696969697,0.3501656583397883,0.32626262626262625
0,0.3939393939393939,0.4234800631745286,0.13232323232323234,0.5070832008319845,0.5202020202020202
0,0.31313131313131315,0.4940972670186293,0.18888888888888888,0.5255454603221672,0.407070707070707
0,0.18181818181818182,0.4090768693698821,0.13232323232323234,0.4663507850200508,0.3747474747474747
0,0.40404040404040403,0.708568424878217,0.12424242424242425,0.6538780535630234,0.4313131313131313
0,0.2222222222222222,0.4432159688545865,0.21313131313131314,0.4713889915766588,0.3020202020202021
0,0.2222222222222222,0.35460397446372904,0.13232323232323234,0.381210526578054,0.3747474747474747
0,0.2727272727272727,0.45543261313358985,0.13232323232323234,0.5490270633421703,0.4313131313131313
0,0.3939393939393939,0.7465961265548042,0.16464646464646465,0.7579830383253544,0.5282828282828284
0,0.24242424242424243,0.440260228126494,0.13232323232323234,0.35922962522326896,0.5202020202020202
0,0.23232323232323232,0.23499927482522026,0.1808080808080808,0.31589210061746836,0.3747474747474747
0,0.26262626262626265,0.13617675629321008,0.29393939393939394,0.19929868654061367,0.398989898989899
